IDVENTA;ID_USUARIO;FECHAVENTA;TIPOVENTA;IMPORTE;NUMVENTAS;IMPORTES;VP Informe;BONO;SUSCRIPCION;VP Listado
54737361,00;7222034,00;15/1/2020 0:00:00;VP Informe;15000;3;45000,00;1;;;
54742412,00;8248811,00;15/1/2020 0:00:00;VP Informe;35000;1;35000,00;1;;;
54742870,00;7361365,00;20/1/2020 0:00:00;VP Informe;15000;1;15000,00;1;;;
54805433,00;8008735,00;18/1/2020 0:00:00;VP Informe;35000;2;50000,00;1;;;
54826910,00;7978655,00;21/1/2020 0:00:00;VP Informe;40000;1;40000,00;1;;;
54828078,00;8242616,00;20/1/2020 0:00:00;Suscripción;414000;3;918000,00;;;1;
54830035,00;7733137,00;20/1/2020 0:00:00;VP Informe;15000;1;15000,00;1;;;
54857283,00;7878025,00;22/1/2020 0:00:00;VP Informe;15000;1;15000,00;1;;;
54864735,00;7713357,00;22/1/2020 0:00:00;VP Informe;15000;1;15000,00;1;;;
54869956,00;7130695,00;22/1/2020 0:00:00;VP Informe;40000;2;80000,00;1;;;
54874276,00;7899890,00;23/1/2020 0:00:00;Bono;150000;2;450000,00;;1;;
54878386,00;7800296,00;23/1/2020 0:00:00;VP Informe;25000;3;2418999,00;1;;1;1
54881016,00;7543185,00;23/1/2020 0:00:00;VP Informe;25000;1;25000,00;1;;;
54887587,00;8079810,00;23/1/2020 0:00:00;VP Informe;19900;1;19900,00;1;;;
54926161,00;7756354,00;26/1/2020 0:00:00;VP Informe;35000;9;375000,00;1;;;
54958860,00;7744661,00;28/1/2020 0:00:00;VP Informe;25000;1;25000,00;1;;;
54961033,00;8191924,00;28/1/2020 0:00:00;Bono;300000;4;680000,00;1;1;1;
54970657,00;7547277,00;28/1/2020 0:00:00;VP Informe;25000;1;25000,00;1;;;
54979615,00;7868748,00;29/1/2020 0:00:00;VP Informe;40000;1;40000,00;1;;;
54982744,00;8093557,00;29/1/2020 0:00:00;VP Informe;15000;1;15000,00;1;;;
54985642,00;7852050,00;29/1/2020 0:00:00;VP Informe;25000;1;25000,00;1;;;
54988023,00;8184448,00;29/1/2020 0:00:00;VP Listado;1080040;1;1080040,00;;;;1
54997817,00;8237821,00;29/1/2020 0:00:00;VP Informe;40000;1;40000,00;1;;;
55017290,00;8248832,00;30/1/2020 0:00:00;VP Informe;15000;2;30000,00;1;;;
55043715,00;8082417,00;1/2/2020 0:00:00;VP Informe;15000;3;120000,00;1;;;
55049806,00;7967535,00;3/2/2020 0:00:00;Bono;500000;1;500000,00;;1;;
55052909,00;7887226,00;3/2/2020 0:00:00;VP Informe;40000;1;40000,00;1;;;
55070577,00;8209933,00;4/2/2020 0:00:00;Bono;300000;1;300000,00;;1;;
55103610,00;7987649,00;5/2/2020 0:00:00;VP Informe;40000;1;40000,00;1;;;
55117128,00;8227690,00;6/2/2020 0:00:00;VP Informe;40000;2;80000,00;1;;;
55118810,00;7783536,00;6/2/2020 0:00:00;VP Informe;25000;1;25000,00;1;;;
55160602,00;7880158,00;8/2/2020 0:00:00;VP Informe;15000;1;15000,00;1;;;
55161746,00;7982971,00;9/2/2020 0:00:00;VP Informe;65000;1;65000,00;1;;;
55204488,00;8137682,00;11/2/2020 0:00:00;VP Informe;9000;1;9000,00;1;;;
55205307,00;7879776,00;11/2/2020 0:00:00;VP Informe;9000;1;9000,00;1;;;
55206519,00;8211823,00;11/2/2020 0:00:00;VP Informe;40000;1;40000,00;1;;;
55225716,00;8082726,00;12/2/2020 0:00:00;VP Informe;65000;1;65000,00;1;;;
55233118,00;8195072,00;12/2/2020 0:00:00;Bono;500000;1;500000,00;;1;;
55235210,00;7552492,00;12/2/2020 0:00:00;VP Informe;35000;1;35000,00;1;;;
55235764,00;7114622,00;12/2/2020 0:00:00;Bono;300000;1;300000,00;;1;;
55263165,00;8127219,00;13/2/2020 0:00:00;VP Informe;65000;1;65000,00;1;;;
55283322,00;7852131,00;14/2/2020 0:00:00;Suscripción;414000;11;989000,00;1;;1;
55327582,00;7988608,00;18/2/2020 0:00:00;VP Informe;25000;2;50000,00;1;;;
55337264,00;8184840,00;18/2/2020 0:00:00;VP Informe;15000;1;15000,00;1;;;
55369020,00;8230200,00;19/2/2020 0:00:00;VP Informe;15000;6;96990,00;1;;;
55369271,00;8162780,00;19/2/2020 0:00:00;VP Informe;9000;1;9000,00;1;;;
55388453,00;7686743,00;22/2/2020 0:00:00;VP Informe;40000;1;40000,00;1;;;
55400558,00;7701759,00;20/2/2020 0:00:00;Bono;150000;1;150000,00;;1;;
55474127,00;7490395,00;24/2/2020 0:00:00;VP Informe;65000;1;65000,00;1;;;
55507126,00;7703978,00;26/2/2020 0:00:00;VP Informe;65000;1;65000,00;1;;;
55533427,00;7117265,00;26/2/2020 0:00:00;VP Informe;15000;1;15000,00;1;;;
55545178,00;8005392,00;27/2/2020 0:00:00;VP Informe;15000;1;15000,00;1;;;
55546034,00;7605868,00;27/2/2020 0:00:00;VP Informe;40000;2;80000,00;1;;;
55591214,00;8002148,00;28/2/2020 0:00:00;VP Informe;15000;2;30000,00;1;;;
55607230,00;7609987,00;29/2/2020 0:00:00;VP Informe;15000;1;15000,00;1;;;
55608034,00;6886984,00;1/3/2020 0:00:00;VP Informe;40000;1;40000,00;1;;;
55610202,00;7894839,00;1/3/2020 0:00:00;VP Informe;35000;2;50000,00;1;;;
55687320,00;6981133,00;4/3/2020 0:00:00;VP Informe;65000;3;665000,00;1;1;;
55726357,00;7930141,00;6/3/2020 0:00:00;VP Informe;40000;1;40000,00;1;;;
55783574,00;7437983,00;9/3/2020 0:00:00;VP Informe;15000;1;15000,00;1;;;
55797847,00;7025904,00;10/3/2020 0:00:00;VP Informe;15000;2;50000,00;1;;;
55823036,00;8156112,00;11/3/2020 0:00:00;VP Informe;25000;2;50000,00;1;;;
55826862,00;7682419,00;11/3/2020 0:00:00;VP Informe;25000;1;25000,00;1;;;
55860829,00;8071101,00;12/3/2020 0:00:00;VP Informe;15000;1;15000,00;1;;;
56107941,00;7723508,00;27/3/2020 0:00:00;VP Informe;15000;1;15000,00;1;;;
56130947,00;8082056,00;29/3/2020 0:00:00;VP Informe;15000;3;180000,00;1;1;;
56164737,00;7343293,00;31/3/2020 0:00:00;VP Listado;7068000;3;7118000,00;1;;;1
56194342,00;7687678,00;2/4/2020 0:00:00;VP Informe;25000;1;25000,00;1;;;
56216554,00;7666707,00;2/4/2020 0:00:00;VP Informe;25000;4;130000,00;1;;;
56217301,00;6959402,00;3/4/2020 0:00:00;Bono;150000;1;150000,00;;1;;
56226811,00;6975852,00;3/4/2020 0:00:00;VP Informe;15000;1;15000,00;1;;;
56325374,00;8070479,00;12/4/2020 0:00:00;VP Informe;15000;1;15000,00;1;;;
56425635,00;6984794,00;17/4/2020 0:00:00;VP Informe;35000;1;35000,00;1;;;
56443148,00;7627004,00;20/4/2020 0:00:00;VP Informe;9000;4;58000,00;1;;;
56450532,00;8129247,00;20/4/2020 0:00:00;VP Informe;40000;1;40000,00;1;;;
56467584,00;7133182,00;21/4/2020 0:00:00;VP Informe;65000;3;135000,00;1;;;
56533684,00;8157181,00;24/4/2020 0:00:00;VP Informe;21990;20;888930,00;1;;;
56551762,00;8036113,00;27/4/2020 0:00:00;VP Informe;9000;1;9000,00;1;;;
56587021,00;7950944,00;28/4/2020 0:00:00;VP Informe;25000;1;25000,00;1;;;
56590362,00;8229434,00;28/4/2020 0:00:00;VP Informe;25000;1;25000,00;1;;;
56664358,00;7742393,00;4/5/2020 0:00:00;VP Informe;35000;1;35000,00;1;;;
56674699,00;7724484,00;4/5/2020 0:00:00;VP Informe;65000;2;130000,00;1;;;
56717260,00;7747283,00;6/5/2020 0:00:00;VP Informe;25000;1;25000,00;1;;;
56797159,00;7152272,00;11/5/2020 0:00:00;VP Informe;15000;1;15000,00;1;;;
56819585,00;7359564,00;12/5/2020 0:00:00;VP Informe;65000;1;65000,00;1;;;
56876271,00;8183758,00;14/5/2020 0:00:00;VP Informe;40000;1;40000,00;1;;;
56887275,00;7899786,00;15/5/2020 0:00:00;VP Informe;65000;1;65000,00;1;;;
56998928,00;7486206,00;21/5/2020 0:00:00;VP Informe;40000;5;190000,00;1;;;
57058733,00;7996940,00;26/5/2020 0:00:00;VP Informe;15000;1;15000,00;1;;;
57075700,00;7799827,00;27/5/2020 0:00:00;VP Informe;15000;1;15000,00;1;;;
57098202,00;7714012,00;28/5/2020 0:00:00;VP Informe;9000;1;9000,00;1;;;
57114535,00;7632843,00;29/5/2020 0:00:00;VP Informe;15000;1;15000,00;1;;;
57124219,00;8033404,00;29/5/2020 0:00:00;VP Informe;9000;1;9000,00;1;;;
57132171,00;7826171,00;30/5/2020 0:00:00;VP Informe;25000;1;25000,00;1;;;
57134298,00;7828371,00;31/5/2020 0:00:00;VP Informe;65000;1;65000,00;1;;;
57152748,00;8029113,00;1/6/2020 0:00:00;VP Informe;15000;1;15000,00;1;;;
57162807,00;8091691,00;2/6/2020 0:00:00;VP Informe;40000;2;80000,00;1;;;
57184842,00;7127608,00;3/6/2020 0:00:00;VP Informe;21990;1;21990,00;1;;;
57187725,00;7900043,00;3/6/2020 0:00:00;Suscripción;252000;2;504000,00;;;1;
57187934,00;7960894,00;3/6/2020 0:00:00;VP Informe;25000;1;25000,00;1;;;
57253842,00;8210114,00;7/6/2020 0:00:00;VP Informe;65000;1;65000,00;1;;;
57257394,00;8092825,00;8/6/2020 0:00:00;VP Informe;35000;1;35000,00;1;;;
57271893,00;7268587,00;8/6/2020 0:00:00;Suscripción;414000;2;828000,00;;;1;
57273651,00;8171142,00;8/6/2020 0:00:00;VP Informe;40000;2;55000,00;1;;;
57349809,00;7254212,00;11/6/2020 0:00:00;VP Informe;15000;1;15000,00;1;;;
57405788,00;7917159,00;16/6/2020 0:00:00;VP Informe;15000;3;65000,00;1;;;
57408984,00;7249860,00;16/6/2020 0:00:00;VP Informe;15000;8;245000,00;1;;;
57416524,00;7430077,00;16/6/2020 0:00:00;VP Listado;3043880;1;3043880,00;;;;1
57443950,00;6959150,00;17/6/2020 0:00:00;VP Informe;15000;1;15000,00;1;;;
57460461,00;7958806,00;18/6/2020 0:00:00;Bono;500000;1;500000,00;;1;;
57546254,00;7908623,00;23/6/2020 0:00:00;VP Informe;15000;1;15000,00;1;;;
57550971,00;7992943,00;23/6/2020 0:00:00;VP Informe;15000;1;15000,00;1;;;
57555512,00;7801279,00;23/6/2020 0:00:00;VP Informe;9000;1;9000,00;1;;;
57560689,00;7738052,00;23/6/2020 0:00:00;VP Informe;9000;1;9000,00;1;;;
57567854,00;7579152,00;24/6/2020 0:00:00;VP Informe;15000;2;55000,00;1;;;
57575539,00;7781777,00;24/6/2020 0:00:00;VP Informe;15000;1;15000,00;1;;;
57602374,00;8022112,00;25/6/2020 0:00:00;VP Listado;2118760;1;2118760,00;;;;1
57606689,00;7757109,00;25/6/2020 0:00:00;VP Informe;40000;1;40000,00;1;;;
57656400,00;7905873,00;29/6/2020 0:00:00;VP Informe;15000;3;85000,00;1;;;
57693107,00;7239619,00;1/7/2020 0:00:00;VP Informe;15000;2;55000,00;1;;;
57712112,00;7995519,00;2/7/2020 0:00:00;VP Informe;35000;1;35000,00;1;;;
57713078,00;7546261,00;2/7/2020 0:00:00;VP Informe;40000;1;40000,00;1;;;
57718196,00;6933013,00;2/7/2020 0:00:00;VP Informe;15000;2;50000,00;1;;;
57770581,00;7473591,00;6/7/2020 0:00:00;Suscripción;252000;1;252000,00;;;1;
57772993,00;7851787,00;6/7/2020 0:00:00;VP Informe;65000;3;195000,00;1;;;
57773767,00;7334436,00;7/7/2020 0:00:00;VP Informe;15000;1;15000,00;1;;;
57780722,00;7978490,00;7/7/2020 0:00:00;VP Informe;9000;1;9000,00;1;;;
57841570,00;7946538,00;10/7/2020 0:00:00;VP Informe;40000;4;114000,00;1;;;
57854030,00;8150127,00;10/7/2020 0:00:00;VP Listado;1197000;1;1197000,00;;;;1
57900484,00;6904605,00;13/7/2020 0:00:00;VP Informe;15000;1;15000,00;1;;;
57929201,00;7982740,00;14/7/2020 0:00:00;VP Informe;15000;1;15000,00;1;;;
57936214,00;8188839,00;14/7/2020 0:00:00;VP Informe;25000;1;25000,00;1;;;
57943012,00;7274075,00;14/7/2020 0:00:00;VP Listado;355000;1;355000,00;;;;1
57949564,00;7144822,00;14/7/2020 0:00:00;VP Informe;40000;1;40000,00;1;;;
57986772,00;7920249,00;15/7/2020 0:00:00;Bono;150000;1;150000,00;;1;;
57989894,00;7257544,00;15/7/2020 0:00:00;VP Informe;15000;1;15000,00;1;;;
58021192,00;7405510,00;17/7/2020 0:00:00;VP Informe;15000;1;15000,00;1;;;
58024214,00;6898428,00;17/7/2020 0:00:00;VP Informe;40000;1;40000,00;1;;;
58026946,00;7821581,00;17/7/2020 0:00:00;VP Informe;15000;1;15000,00;1;;;
58027133,00;8185179,00;17/7/2020 0:00:00;VP Informe;15000;1;15000,00;1;;;
58039941,00;7492609,00;17/7/2020 0:00:00;VP Listado;497000;1;497000,00;;;;1
58052718,00;7575282,00;20/7/2020 0:00:00;VP Informe;40000;9;230000,00;1;;;
58056240,00;6983035,00;19/7/2020 0:00:00;VP Informe;40000;1;40000,00;1;;;
58061190,00;8182582,00;21/7/2020 0:00:00;VP Informe;15000;1;15000,00;1;;;
58075715,00;8226004,00;21/7/2020 0:00:00;VP Informe;6000;2;71000,00;1;;;
58078221,00;7978764,00;22/7/2020 0:00:00;VP Informe;6000;1;6000,00;1;;;
58081570,00;7994142,00;21/7/2020 0:00:00;VP Informe;6000;1;6000,00;1;;;
58106445,00;7310583,00;23/7/2020 0:00:00;VP Informe;40000;1;40000,00;1;;;
58195529,00;7973621,00;27/7/2020 0:00:00;VP Informe;9000;1;9000,00;1;;;
58207087,00;7823372,00;28/7/2020 0:00:00;VP Informe;9000;1;9000,00;1;;;
58228325,00;8103735,00;28/7/2020 0:00:00;VP Informe;35000;2;50000,00;1;;;
58253025,00;7807305,00;29/7/2020 0:00:00;VP Informe;35000;1;35000,00;1;;;
58280073,00;7253717,00;30/7/2020 0:00:00;VP Informe;15000;1;15000,00;1;;;
58319720,00;7616748,00;3/8/2020 0:00:00;VP Informe;15000;1;15000,00;1;;;
58323327,00;7539409,00;3/8/2020 0:00:00;VP Informe;65000;2;100000,00;1;;;
58428409,00;8122566,00;5/8/2020 0:00:00;VP Informe;65000;1;65000,00;1;;;
58439335,00;7998699,00;5/8/2020 0:00:00;VP Informe;15000;1;15000,00;1;;;
58463754,00;7447225,00;8/8/2020 0:00:00;VP Informe;25000;1;25000,00;1;;;
58501035,00;7828038,00;10/8/2020 0:00:00;VP Listado;7034580;1;7034580,00;;;;1
58538083,00;7532271,00;12/8/2020 0:00:00;VP Informe;15000;2;24000,00;1;;;
58552457,00;7018153,00;12/8/2020 0:00:00;VP Informe;35000;1;35000,00;1;;;
58555867,00;7284357,00;12/8/2020 0:00:00;VP Informe;15000;1;15000,00;1;;;
58570668,00;7069822,00;13/8/2020 0:00:00;VP Listado;1140570;3;2638611,00;;;;1
58606246,00;7211050,00;15/8/2020 0:00:00;VP Informe;15000;1;15000,00;1;;;
58638968,00;7196762,00;18/8/2020 0:00:00;VP Informe;65000;12;865000,00;1;1;;
58684497,00;7390362,00;19/8/2020 0:00:00;VP Informe;15000;1;15000,00;1;;;
58685258,00;8230138,00;19/8/2020 0:00:00;VP Informe;15000;2;55000,00;1;;;
58688791,00;7935879,00;20/8/2020 0:00:00;VP Informe;15000;1;15000,00;1;;;
58708077,00;8025068,00;20/8/2020 0:00:00;VP Informe;15000;1;15000,00;1;;;
58723739,00;7713900,00;21/8/2020 0:00:00;VP Informe;15000;3;51990,00;1;;;
58754742,00;7893950,00;24/8/2020 0:00:00;Bono;150000;1;150000,00;;1;;
58774946,00;8235540,00;25/8/2020 0:00:00;Suscripción;252000;1;252000,00;;;1;
58869701,00;7688620,00;28/8/2020 0:00:00;VP Informe;15000;1;15000,00;1;;;
58879373,00;7778321,00;29/8/2020 0:00:00;VP Informe;25000;2;40000,00;1;;;
58880831,00;6895542,00;30/8/2020 0:00:00;VP Informe;40000;1;40000,00;1;;;
58910878,00;7528115,00;1/9/2020 0:00:00;VP Informe;9000;1;9000,00;1;;;
58977133,00;7682120,00;3/9/2020 0:00:00;VP Informe;65000;3;195000,00;1;;;
59011912,00;7911852,00;7/9/2020 0:00:00;VP Informe;25000;1;25000,00;1;;;
59047441,00;6890801,00;8/9/2020 0:00:00;VP Informe;15000;1;15000,00;1;;;
59065433,00;7828741,00;8/9/2020 0:00:00;VP Informe;15000;1;15000,00;1;;;
59065908,00;7491436,00;8/9/2020 0:00:00;VP Informe;65000;5;214000,00;1;;;
59084252,00;7748246,00;9/9/2020 0:00:00;VP Informe;35000;3;105000,00;1;;;
59107355,00;7694080,00;10/9/2020 0:00:00;Bono;300000;1;300000,00;;1;;
59131520,00;7255509,00;11/9/2020 0:00:00;VP Informe;40000;1;40000,00;1;;;
59148847,00;7403148,00;14/9/2020 0:00:00;VP Informe;15000;2;30000,00;1;;;
59243010,00;7938528,00;17/9/2020 0:00:00;VP Informe;15000;1;15000,00;1;;;
59253712,00;8245916,00;18/9/2020 0:00:00;VP Informe;40000;1;40000,00;1;;;
59267262,00;7410158,00;18/9/2020 0:00:00;VP Informe;65000;1;65000,00;1;;;
59293338,00;8193528,00;21/9/2020 0:00:00;VP Informe;65000;1;65000,00;1;;;
59302665,00;7963944,00;21/9/2020 0:00:00;VP Informe;40000;1;40000,00;1;;;
59304007,00;8154710,00;21/9/2020 0:00:00;VP Informe;15000;1;15000,00;1;;;
59305437,00;7870068,00;21/9/2020 0:00:00;VP Informe;40000;1;40000,00;1;;;
59369364,00;8203963,00;24/9/2020 0:00:00;VP Informe;15000;1;15000,00;1;;;
59410542,00;8085790,00;26/9/2020 0:00:00;VP Informe;15000;1;15000,00;1;;;
59414695,00;8059461,00;25/9/2020 0:00:00;VP Informe;15000;1;15000,00;1;;;
59424099,00;7046894,00;27/9/2020 0:00:00;VP Informe;40000;1;40000,00;1;;;
59425111,00;7118025,00;27/9/2020 0:00:00;VP Informe;25000;1;25000,00;1;;;
59439630,00;7846964,00;28/9/2020 0:00:00;Bono;1000000;1;1000000,00;;1;;
59449759,00;7143787,00;29/9/2020 0:00:00;VP Informe;65000;1;65000,00;1;;;
59450692,00;7487734,00;29/9/2020 0:00:00;VP Informe;9000;1;9000,00;1;;;
59460504,00;7350532,00;29/9/2020 0:00:00;VP Informe;21990;2;273990,00;1;;1;
59481778,00;6869752,00;30/9/2020 0:00:00;VP Informe;15000;5;75000,00;1;;;
59492159,00;7573119,00;30/9/2020 0:00:00;VP Informe;40000;1;40000,00;1;;;
59517977,00;7087323,00;2/10/2020 0:00:00;VP Informe;35000;2;70000,00;1;;;
59554533,00;7334878,00;5/10/2020 0:00:00;Bono;500000;1;500000,00;;1;;
59568930,00;6928075,00;5/10/2020 0:00:00;VP Informe;65000;4;185000,00;1;;;
59569383,00;7096974,00;5/10/2020 0:00:00;VP Informe;65000;1;65000,00;1;;;
59586782,00;7803449,00;6/10/2020 0:00:00;VP Informe;15000;1;15000,00;1;;;
59602075,00;7598070,00;7/10/2020 0:00:00;VP Informe;15000;1;15000,00;1;;;
59609627,00;7303249,00;7/10/2020 0:00:00;VP Informe;65000;3;195000,00;1;;;
59619515,00;7514392,00;7/10/2020 0:00:00;VP Informe;15000;3;45000,00;1;;;
59629961,00;8171276,00;8/10/2020 0:00:00;VP Informe;15000;5;75000,00;1;;;
59639870,00;8175903,00;8/10/2020 0:00:00;VP Informe;65000;2;130000,00;1;;;
59668029,00;7925437,00;11/10/2020 0:00:00;VP Informe;15000;1;15000,00;1;;;
59679460,00;8208889,00;12/10/2020 0:00:00;VP Informe;35000;2;75000,00;1;;;
59707447,00;7345685,00;14/10/2020 0:00:00;VP Informe;9000;1;9000,00;1;;;
59711642,00;7984592,00;14/10/2020 0:00:00;VP Informe;15000;1;15000,00;1;;;
59719201,00;7871250,00;14/10/2020 0:00:00;VP Informe;35000;1;35000,00;1;;;
59728376,00;8049120,00;14/10/2020 0:00:00;VP Informe;15000;3;115000,00;1;;;
59729437,00;8012277,00;15/10/2020 0:00:00;VP Informe;15000;1;15000,00;1;;;
59735977,00;8096039,00;15/10/2020 0:00:00;VP Informe;15000;1;15000,00;1;;;
59796601,00;7766919,00;18/10/2020 0:00:00;VP Informe;15000;1;15000,00;1;;;
59816041,00;7302729,00;19/10/2020 0:00:00;VP Informe;25000;2;60000,00;1;;;
59830730,00;8137552,00;20/10/2020 0:00:00;VP Informe;35000;3;69000,00;1;;;
59877536,00;7276561,00;22/10/2020 0:00:00;VP Informe;15000;1;15000,00;1;;;
59884905,00;8005947,00;22/10/2020 0:00:00;VP Informe;6000;1;6000,00;1;;;
59886860,00;8094313,00;22/10/2020 0:00:00;VP Informe;6000;1;6000,00;1;;;
59898306,00;8201007,00;22/10/2020 0:00:00;VP Informe;25000;1;25000,00;1;;;
59898433,00;7029183,00;22/10/2020 0:00:00;VP Informe;25000;1;25000,00;1;;;
59975187,00;7679616,00;28/10/2020 0:00:00;Bono;14000;1;14000,00;;1;;
59982631,00;8060597,00;28/10/2020 0:00:00;VP Informe;9000;1;9000,00;1;;;
60001619,00;7824684,00;28/10/2020 0:00:00;VP Informe;65000;4;220000,00;1;;;
60033020,00;7667913,00;30/10/2020 0:00:00;VP Informe;35000;1;35000,00;1;;;
60037756,00;7884803,00;30/10/2020 0:00:00;VP Listado;912456;1;912456,00;;;;1
60054700,00;6874161,00;2/11/2020 0:00:00;VP Informe;25000;1;25000,00;1;;;
60065692,00;7943425,00;3/11/2020 0:00:00;VP Informe;40000;2;80000,00;1;;;
60118812,00;7545749,00;6/11/2020 0:00:00;VP Informe;15000;1;15000,00;1;;;
60176591,00;7811881,00;10/11/2020 0:00:00;VP Informe;25000;1;25000,00;1;;;
60177148,00;7111717,00;10/11/2020 0:00:00;VP Informe;15000;2;55000,00;1;;;
60186582,00;7952617,00;10/11/2020 0:00:00;VP Informe;15000;2;40000,00;1;;;
60187425,00;7281710,00;10/11/2020 0:00:00;VP Informe;40000;1;40000,00;1;;;
60259481,00;8000367,00;14/11/2020 0:00:00;VP Informe;35000;1;35000,00;1;;;
60319944,00;7614386,00;19/11/2020 0:00:00;VP Informe;15000;1;15000,00;1;;;
60368944,00;7938142,00;23/11/2020 0:00:00;VP Informe;25000;1;25000,00;1;;;
60369505,00;8133067,00;23/11/2020 0:00:00;VP Informe;15000;2;30000,00;1;;;
60376091,00;6981103,00;23/11/2020 0:00:00;VP Informe;9000;1;9000,00;1;;;
60376513,00;7591441,00;23/11/2020 0:00:00;VP Informe;9000;1;9000,00;1;;;
60376971,00;8036575,00;23/11/2020 0:00:00;VP Informe;9000;1;9000,00;1;;;
60381765,00;7966243,00;23/11/2020 0:00:00;VP Informe;9000;1;9000,00;1;;;
60407112,00;8021031,00;24/11/2020 0:00:00;VP Informe;65000;2;215000,00;1;1;;
60415936,00;8096842,00;25/11/2020 0:00:00;VP Informe;15000;1;15000,00;1;;;
60419501,00;7137259,00;25/11/2020 0:00:00;Bono;500000;1;500000,00;;1;;
60468010,00;8127524,00;28/11/2020 0:00:00;VP Informe;25000;2;40000,00;1;;;
60501557,00;7340027,00;1/12/2020 0:00:00;Suscripción;330000;2;660000,00;;;1;
60519816,00;7926965,00;1/12/2020 0:00:00;VP Informe;15000;1;15000,00;1;;;
60531011,00;6921394,00;2/12/2020 0:00:00;VP Informe;40000;1;40000,00;1;;;
60535025,00;7880231,00;2/12/2020 0:00:00;VP Informe;15000;1;15000,00;1;;;
60540763,00;7296069,00;2/12/2020 0:00:00;Bono;14000;1;14000,00;;1;;
60552986,00;6909498,00;3/12/2020 0:00:00;Suscripción;252000;1;252000,00;;;1;
60588402,00;7581166,00;7/12/2020 0:00:00;VP Listado;989950;1;989950,00;;;;1
60712788,00;8229167,00;15/12/2020 0:00:00;VP Listado;658880;1;658880,00;;;;1
60716503,00;7453285,00;14/12/2020 0:00:00;VP Informe;25000;1;25000,00;1;;;
60756246,00;7162552,00;16/12/2020 0:00:00;Bono;150000;1;150000,00;;1;;
60841155,00;7604183,00;21/12/2020 0:00:00;VP Informe;25000;1;25000,00;1;;;
60956524,00;8179633,00;28/12/2020 0:00:00;VP Informe;35000;3;110000,00;1;;;
60992478,00;7362436,00;30/12/2020 0:00:00;VP Informe;70000;1;70000,00;1;;;
61019631,00;7545501,00;4/1/2021 0:00:00;VP Informe;40000;1;40000,00;1;;;
61185988,00;8122408,00;15/1/2021 0:00:00;VP Informe;15000;1;15000,00;1;;;
61189301,00;7784103,00;15/1/2021 0:00:00;VP Informe;9000;2;24000,00;1;;;
61192585,00;7927497,00;15/1/2021 0:00:00;VP Informe;35000;1;35000,00;1;;;
61194501,00;8207915,00;15/1/2021 0:00:00;VP Informe;25000;1;25000,00;1;;;
61235894,00;7614951,00;19/1/2021 0:00:00;VP Informe;15000;1;15000,00;1;;;
61314177,00;7295696,00;22/1/2021 0:00:00;VP Informe;9000;1;9000,00;1;;;
61335230,00;7708686,00;22/1/2021 0:00:00;VP Informe;15000;4;80000,00;1;;;
61344137,00;7733806,00;22/1/2021 0:00:00;VP Informe;15000;1;15000,00;1;;;
61344156,00;7594266,00;22/1/2021 0:00:00;VP Informe;15000;1;15000,00;1;;;
61361272,00;7918471,00;25/1/2021 0:00:00;VP Informe;9000;4;52000,00;1;;;
61395749,00;7586391,00;26/1/2021 0:00:00;VP Informe;15000;1;15000,00;1;;;
61405169,00;7518286,00;27/1/2021 0:00:00;VP Informe;35000;1;35000,00;1;;;
61440109,00;7707818,00;28/1/2021 0:00:00;VP Informe;15000;1;15000,00;1;;;
61449519,00;7663362,00;29/1/2021 0:00:00;VP Informe;40000;1;40000,00;1;;;
61512166,00;7150533,00;2/2/2021 0:00:00;VP Informe;35000;1;35000,00;1;;;
61559306,00;7293380,00;4/2/2021 0:00:00;VP Informe;15000;1;15000,00;1;;;
61655792,00;8083550,00;10/2/2021 0:00:00;VP Informe;65000;1;65000,00;1;;;
61688389,00;8109733,00;11/2/2021 0:00:00;VP Informe;35000;1;35000,00;1;;;
61735492,00;8204388,00;12/2/2021 0:00:00;VP Informe;25000;1;25000,00;1;;;
61740426,00;8077676,00;12/2/2021 0:00:00;VP Informe;65000;1;65000,00;1;;;
61769704,00;7039475,00;13/2/2021 0:00:00;VP Informe;70000;1;70000,00;1;;;
61773119,00;7942467,00;15/2/2021 0:00:00;VP Informe;40000;1;40000,00;1;;;
61778958,00;7819443,00;15/2/2021 0:00:00;VP Informe;25000;1;25000,00;1;;;
61805886,00;8105464,00;16/2/2021 0:00:00;VP Informe;15000;2;55000,00;1;;;
61834163,00;8226347,00;17/2/2021 0:00:00;VP Listado;248500;1;248500,00;;;;1
61908502,00;7932491,00;20/2/2021 0:00:00;VP Informe;35000;2;70000,00;1;;;
61939704,00;7308159,00;22/2/2021 0:00:00;VP Informe;35000;2;70000,00;1;;;
62274289,00;8216428,00;9/3/2021 0:00:00;VP Informe;35000;1;35000,00;1;;;
62276178,00;6927074,00;9/3/2021 0:00:00;VP Informe;35000;1;35000,00;1;;;
